ID,Cluster,AKT,AKT_pS473,AKT_pT308,YAP,YAP_pS127,YAP-p-YAP,p-AKT,AKTSCORE
TCGA.B8.5545.01,Cluster IV,0.01921,0.90196,0.26587,-0.11336,-0.18755,0.07419,1.16783,4.9427
TCGA.B8.5549.01,Cluster IV,-0.16734,1.2665,0.86368,0.052208,0.25557,-0.203362,2.13018,-1.67749
TCGA.B8.5550.01,Cluster IV,0.0037335,0.058393,-0.18045,-0.035981,0.034363,-0.070344,-0.122057,5.99614
TCGA.B8.5551.01,Cluster IV,0.0020177,0.17426,-0.48076,-0.093956,-0.35447,0.260514,-0.3065,1.597294
TCGA.B8.5552.01,Cluster IV,-0.0037517,2.103,1.1732,-0.33559,0.086306,-0.421896,3.2762,-0.780372
TCGA.B8.5553.01,Cluster IV,-0.19439,0.14454,0.48097,-0.025552,0.056389,-0.081941,0.62551,-0.939562
TCGA.BP.4158.01,Cluster IV,0.067095,-0.15039,0.15968,0.27848,1.0034,-0.72492,0.00929,2.180108
TCGA.BP.4161.01,Cluster IV,-0.0034964,0.36343,0.94516,0.070931,0.21519,-0.144259,1.30859,3.483534
TCGA.BP.4164.01,Cluster IV,0.33775,0.74908,-0.084865,0.0055164,0.62792,-0.6224036,0.664215,3.849003
TCGA.BP.4165.01,Cluster IV,-0.082555,0.18855,0.047457,0.39161,0.32801,0.0636,0.236007,-0.16674
TCGA.BP.4169.01,Cluster IV,0.10852,1.1756,0.37171,0.54299,1.779,-1.23601,1.54731,-1.21159
TCGA.BP.4170.01,Cluster IV,-0.054304,0.51931,0.011382,0.10441,0.71313,-0.60872,0.530692,2.4599595
TCGA.BP.4173.01,Cluster IV,0.072515,1.0829,1.6055,0.0025172,0.10251,-0.0999928,2.6884,3.207944
TCGA.BP.4174.01,Cluster IV,-0.17071,0.6869,0.68025,0.58534,0.1222,0.46314,1.36715,0.976205
TCGA.BP.4325.01,Cluster IV,0.081186,0.76275,0.75956,0.22108,0.86587,-0.64479,1.52231,1.551104
TCGA.BP.4326.01,Cluster IV,-0.094627,2.9773,2.4943,0.12749,0.89456,-0.76707,5.4716,3.11321
TCGA.BP.4327.01,Cluster IV,0.01017,0.16365,0.40623,0.13153,1.9084,-1.77687,0.56988,3.969725
TCGA.BP.4329.01,Cluster IV,0.011908,0.83048,1.6911,-0.070671,0.50295,-0.573621,2.52158,1.263998
TCGA.BP.4330.01,Cluster IV,0.13479,0.52956,0.05134,-0.10102,0.32799,-0.42901,0.5809,1.837659
TCGA.BP.4331.01,Cluster IV,-0.12795,1.3814,0.56521,0.052872,0.08874,-0.035868,1.94661,1.543802
TCGA.BP.4332.01,Cluster IV,-0.078725,0.30307,-0.212,0.28578,0.32963,-0.04385,0.09107,4.62861
TCGA.BP.4335.01,Cluster IV,-0.015556,0.86569,0.86654,0.31717,1.354,-1.03683,1.73223,3.517274
TCGA.BP.4337.01,Cluster IV,-0.010792,0.12074,-0.1014,0.13711,1.1877,-1.05059,0.01934,6.4278
TCGA.BP.4338.01,Cluster IV,-0.55981,-0.83015,0.019964,0.29351,0.39959,-0.10608,-0.810186,0.595207
TCGA.BP.4341.01,Cluster IV,-0.30982,-0.083625,0.75822,0.27713,0.34744,-0.07031,0.674595,2.910858
TCGA.BP.4342.01,Cluster IV,0.046175,0.82164,1.0931,0.36008,0.6829,-0.32282,1.91474,1.594921
TCGA.BP.4343.01,Cluster IV,-0.0005633,0.097854,0.075472,-0.14843,0.32011,-0.46854,0.173326,3.87327
TCGA.BP.4344.01,Cluster IV,0.11739,1.2993,0.18776,0.21976,0.35238,-0.13262,1.48706,-1.487147
TCGA.BP.4345.01,Cluster IV,0.15045,1.068,1.2888,0.71499,1.5287,-0.81371,2.3568,-3.95131
TCGA.BP.4346.01,Cluster IV,0.13457,0.57376,0.59818,-0.029671,0.3263,-0.355971,1.17194,2.754042
TCGA.BP.4347.01,Cluster IV,-0.017595,0.77983,-0.34144,-0.16146,0.22355,-0.38501,0.43839,-0.085939
TCGA.BP.4349.01,Cluster IV,0.023854,0.60644,-0.022434,0.071167,0.86446,-0.793293,0.584006,-0.354656
TCGA.BP.4351.01,Cluster IV,0.1266,0.99472,0.19552,-0.019744,0.58675,-0.606494,1.19024,0.385304
TCGA.BP.4352.01,Cluster IV,-0.41089,0.078519,0.72295,0.18894,1.8648,-1.67586,0.801469,3.69402
TCGA.BP.4353.01,Cluster IV,-0.050462,-0.38619,-0.42929,0.20775,1.3052,-1.09745,-0.81548,2.178966
TCGA.BP.4354.01,Cluster IV,-0.53167,-0.15987,0.28259,0.38114,0.073797,0.307343,0.12272,1.22605
TCGA.BP.4355.01,Cluster IV,0.02257,0.21045,0.9344,0.21199,0.9009,-0.68891,1.14485,-1.85156
TCGA.BP.4758.01,Cluster IV,-0.044102,1.7463,1.0142,0.5625,1.3088,-0.7463,2.7605,-0.442533
TCGA.BP.4759.01,Cluster IV,0.06322,1.5891,1.0944,0.2695,0.58077,-0.31127,2.6835,2.38228
TCGA.BP.4760.01,Cluster IV,0.069885,1.701,0.74703,0.20618,1.1377,-0.93152,2.44803,-0.5164735
TCGA.BP.4762.01,Cluster IV,0.010947,1.5199,0.48533,0.55627,0.81346,-0.25719,2.00523,-2.77874
TCGA.BP.4763.01,Cluster IV,0.059905,0.76095,-0.22427,0.10729,1.6842,-1.57691,0.53668,2.78808
TCGA.BP.4765.01,Cluster IV,-0.13221,0.86172,0.87406,0.60331,0.77799,-0.17468,1.73578,3.39772
TCGA.BP.4766.01,Cluster IV,-0.21365,1.4169,1.1343,0.28951,0.59157,-0.30206,2.5512,1.703868
TCGA.BP.4768.01,Cluster IV,0.012489,0.9224,0.68544,0.16328,0.15839,0.00489,1.60784,4.41698
TCGA.BP.4769.01,Cluster IV,0.031238,0.405,-0.23395,0.363,1.0234,-0.6604,0.17105,1.26092
TCGA.BP.4770.01,Cluster IV,-0.2099,-0.28488,-0.21997,0.37057,0.32855,0.04202,-0.50485,3.922365
TCGA.BP.4771.01,Cluster IV,-0.1618,-0.46916,0.21738,0.14677,0.43101,-0.28424,-0.25178,2.589262
TCGA.BP.4774.01,Cluster IV,-0.066081,2.2066,0.64152,0.28376,0.70928,-0.42552,2.84812,1.979833
TCGA.BP.4776.01,Cluster IV,-0.12359,0.21276,-0.20344,0.24839,1.8625,-1.61411,0.00932,2.518093
TCGA.BP.4777.01,Cluster IV,-0.36611,0.56397,-0.18193,0.39083,0.33466,0.05617,0.38204,3.722468
TCGA.BP.4781.01,Cluster IV,-0.22318,1.6957,0.85421,0.36994,0.29168,0.07826,2.54991,3.69534
TCGA.BP.4784.01,Cluster IV,0.036664,0.39224,-0.35948,0.44858,1.1782,-0.72962,0.03276,-0.75915
TCGA.BP.4787.01,Cluster IV,-0.28403,-0.16865,0.28066,0.3523,0.6731,-0.3208,0.11201,-1.06198
TCGA.BP.4789.01,Cluster IV,-0.17416,1.3723,0.4468,0.18517,1.0468,-0.86163,1.8191,-0.090127
TCGA.BP.4790.01,Cluster IV,0.023154,1.0719,-0.080939,-0.0095431,0.9453,-0.9548431,0.990961,2.59499
TCGA.BP.4797.01,Cluster IV,-0.030036,1.7704,0.95663,0.13671,0.61857,-0.48186,2.72703,0.772541
TCGA.BP.4798.01,Cluster IV,-0.19171,0.23498,0.36411,0.16307,0.71569,-0.55262,0.59909,0.49964
TCGA.BP.4801.01,Cluster IV,-0.23542,1.5396,0.28925,0.42913,0.087733,0.341397,1.82885,1.03944
TCGA.BP.4803.01,Cluster IV,0.026497,0.42608,0.03187,-0.14744,-0.19837,0.05093,0.45795,5.26042
TCGA.BP.4804.01,Cluster IV,-0.071196,0.38553,-0.50322,0.15406,1.3473,-1.19324,-0.11769,2.89502
TCGA.BP.4807.01,Cluster IV,-0.10094,1.7126,0.91476,0.087212,0.27745,-0.190238,2.62736,1.911564
TCGA.BP.4959.01,Cluster IV,-0.15788,1.3437,1.0065,0.32195,0.063144,0.258806,2.3502,2.76078
TCGA.BP.4960.01,Cluster IV,-0.17057,0.18845,0.58893,0.16356,0.99712,-0.83356,0.77738,0.58663
TCGA.BP.4961.01,Cluster IV,0.09694,1.2735,0.61792,0.22856,0.39763,-0.16907,1.89142,2.22004
TCGA.BP.4962.01,Cluster IV,0.020637,-0.0015279,0.47148,0.35547,0.87235,-0.51688,0.4699521,3.294005
TCGA.BP.4963.01,Cluster IV,0.11083,-0.019808,-0.44666,-0.13704,-0.35196,0.21492,-0.466468,3.27847
TCGA.BP.4965.01,Cluster IV,0.050166,1.4182,1.0154,0.1277,0.40725,-0.27955,2.4336,2.120665
TCGA.BP.4967.01,Cluster IV,-0.028688,-0.1267,0.73614,0.64182,0.15067,0.49115,0.60944,2.98439
TCGA.BP.4968.01,Cluster IV,0.1941,1.9254,1.3197,0.11487,0.2219,-0.10703,3.2451,0.3689451
TCGA.BP.4969.01,Cluster IV,-0.081865,0.018305,-0.19984,-0.020507,-0.1888,0.168293,-0.181535,1.135537
TCGA.BP.4970.01,Cluster IV,0.018295,-0.019854,-0.13117,0.30198,0.92266,-0.62068,-0.151024,0.247592
TCGA.BP.4971.01,Cluster IV,-0.038547,0.42102,0.40885,0.11723,1.2459,-1.12867,0.82987,0.1645785
TCGA.BP.4972.01,Cluster IV,-0.19902,1.5298,0.95211,0.18072,0.081561,0.099159,2.48191,1.353939
TCGA.BP.4973.01,Cluster IV,-0.049874,0.094766,-0.61884,-0.42467,0.23305,-0.65772,-0.524074,3.091737
TCGA.BP.4974.01,Cluster IV,0.072734,0.65639,-0.92534,0.14932,0.39915,-0.24983,-0.26895,0.658796
TCGA.BP.4975.01,Cluster IV,0.096712,0.81852,0.20806,-0.16983,0.37393,-0.54376,1.02658,3.88602
TCGA.BP.4976.01,Cluster IV,0.23886,1.2784,0.050213,0.10425,0.29876,-0.19451,1.328613,3.37648
TCGA.BP.4977.01,Cluster IV,-0.10145,0.68381,1.3463,-0.12713,-0.061306,-0.065824,2.03011,1.9812878
TCGA.BP.4981.01,Cluster IV,-0.16359,0.16986,-0.1753,-0.21689,0.88696,-1.10385,-0.00544,4.08807
TCGA.BP.4982.01,Cluster IV,0.2164,1.0431,0.20267,0.061646,0.32562,-0.263974,1.24577,3.265182
TCGA.BP.4983.01,Cluster IV,-0.071121,-0.34848,-0.35286,-0.29569,-0.048087,-0.247603,-0.70134,2.085964
TCGA.BP.4985.01,Cluster IV,0.12443,-0.39338,-0.6194,0.10696,1.4904,-1.38344,-1.01278,2.960546
TCGA.BP.4986.01,Cluster IV,-0.03748,0.92761,-0.19712,-0.06303,-0.1609,0.09787,0.73049,-0.975646
TCGA.BP.4987.01,Cluster IV,-0.014901,1.9518,1.0458,0.11889,0.38224,-0.26335,2.9976,3.01633
TCGA.BP.4988.01,Cluster IV,-0.70206,-0.48864,1.171,0.54665,-0.18438,0.73103,0.68236,2.731363
TCGA.BP.4989.01,Cluster IV,-0.43024,0.23562,-1.1189,0.31941,0.30701,0.0124,-0.88328,3.61716
TCGA.BP.4991.01,Cluster IV,0.0076999,-0.007205,0.15561,0.1557,0.26185,-0.10615,0.148405,1.10252
TCGA.BP.4992.01,Cluster IV,-0.029705,0.1307,0.39043,-0.087202,-0.10698,0.019778,0.52113,2.94427
TCGA.BP.4993.01,Cluster IV,-0.21451,0.082833,-0.0041305,0.31885,0.75877,-0.43992,0.0787025,2.629314
TCGA.BP.4994.01,Cluster IV,-0.024614,-0.16312,-0.92102,0.15439,0.15265,0.00174,-1.08414,-0.98262
TCGA.BP.4995.01,Cluster IV,-0.097301,1.1252,1.2205,-0.025707,0.68397,-0.709677,2.3457,-1.155556
TCGA.BP.4998.01,Cluster IV,0.13512,0.47555,0.35623,0.077501,0.26569,-0.188189,0.83178,2.25503
TCGA.BP.4999.01,Cluster IV,0.17766,1.7935,0.46786,-0.14551,0.61563,-0.76114,2.26136,4.47008
TCGA.BP.5000.01,Cluster IV,-0.10569,0.29157,-0.15225,-0.11569,1.5991,-1.71479,0.13932,-1.57225
TCGA.BP.5001.01,Cluster IV,-0.12644,1.1083,-1.0652,-0.11369,0.062167,-0.175857,0.0431,-0.72495
TCGA.BP.5004.01,Cluster IV,-0.66781,1.5688,1.083,0.23167,0.20883,0.02284,2.6518,-0.280739
TCGA.BP.5006.01,Cluster IV,-0.1231,1.3353,0.35821,0.037966,0.016613,0.021353,1.69351,1.57715
TCGA.BP.5007.01,Cluster IV,0.23696,1.266,0.34535,0.15127,1.0152,-0.86393,1.61135,-2.50619
TCGA.BP.5008.01,Cluster IV,-0.054086,0.90941,-0.10017,0.28102,1.2639,-0.98288,0.80924,3.236189
TCGA.BP.5009.01,Cluster IV,0.018534,0.99135,-0.1529,-0.11423,0.99251,-1.10674,0.83845,1.143734
TCGA.BP.5010.01,Cluster IV,0.1858,1.8383,0.90466,0.21857,1.1378,-0.91923,2.74296,0.0787123
TCGA.BP.5168.01,Cluster IV,0.071779,0.82386,-0.56812,0.14148,0.7225,-0.58102,0.25574,-0.587982
TCGA.BP.5169.01,Cluster IV,-0.48142,-0.39922,-0.10125,-0.20291,-0.16518,-0.03773,-0.50047,1.085349
TCGA.BP.5170.01,Cluster IV,0.018805,0.072854,-0.23862,0.12219,1.1828,-1.06061,-0.165766,5.0335
TCGA.BP.5173.01,Cluster IV,0.0042122,1.267,0.16078,0.0074558,0.15096,-0.1435042,1.42778,4.52709
TCGA.BP.5174.01,Cluster IV,0.072032,1.2168,0.51694,0.053592,0.66853,-0.614938,1.73374,-1.03034
TCGA.BP.5175.01,Cluster IV,-0.39907,0.32798,-0.5015,0.0074965,0.42356,-0.4160635,-0.17352,0.065461
TCGA.BP.5176.01,Cluster IV,0.0015056,0.94188,-0.048027,0.19551,0.71507,-0.51956,0.893853,1.73142
TCGA.BP.5177.01,Cluster IV,0.10987,0.37371,-0.3834,-0.07904,0.64742,-0.72646,-0.00969,2.942052
TCGA.BP.5178.01,Cluster IV,-0.12638,0.045704,0.67642,-0.1813,0.4074,-0.5887,0.722124,0.12658
TCGA.BP.5180.01,Cluster IV,0.017525,0.067432,-0.16665,-0.22205,1.0716,-1.29365,-0.099218,0.224723
TCGA.BP.5181.01,Cluster IV,0.26645,1.1341,1.3328,0.12812,0.97233,-0.84421,2.4669,-0.250265
TCGA.BP.5182.01,Cluster IV,0.067419,1.6201,0.87683,0.51684,0.73091,-0.21407,2.49693,2.48856
TCGA.BP.5183.01,Cluster IV,0.1099,0.7757,-0.47345,-0.1437,0.19024,-0.33394,0.30225,3.87535
TCGA.BP.5184.01,Cluster IV,0.13043,1.7177,1.0429,0.18584,0.33177,-0.14593,2.7606,0.75668
TCGA.BP.5185.01,Cluster IV,-0.10278,0.54328,-0.1072,-0.13796,1.1437,-1.28166,0.43608,1.981873
TCGA.BP.5186.01,Cluster IV,-0.018601,2.002,1.2333,0.094023,0.42661,-0.332587,3.2353,0.2709712
TCGA.BP.5187.01,Cluster IV,0.018446,0.24685,-0.50363,-0.012257,0.67374,-0.685997,-0.25678,3.218506
TCGA.BP.5189.01,Cluster IV,0.042326,0.046272,0.0062353,-0.2311,0.041027,-0.272127,0.0525073,2.29568
TCGA.BP.5191.01,Cluster IV,-0.20326,0.79647,0.29794,0.061904,0.94808,-0.886176,1.09441,4.16253
TCGA.BP.5192.01,Cluster IV,0.00043799,1.5897,0.0043707,0.035099,0.73114,-0.696041,1.5940707,2.18311
TCGA.BP.5194.01,Cluster IV,-0.28655,1.1337,0.2217,0.32161,-0.17482,0.49643,1.3554,2.685302
TCGA.BP.5195.01,Cluster IV,-0.041368,-0.28779,-0.95611,-0.087845,0.53862,-0.626465,-1.2439,2.97684
TCGA.BP.5196.01,Cluster IV,0.02267,0.58485,-0.47644,0.17507,1.9348,-1.75973,0.10841,1.640217
TCGA.BP.5198.01,Cluster IV,-0.13989,0.050732,0.18864,0.25226,-0.33166,0.58392,0.239372,0.1229293
TCGA.BP.5199.01,Cluster IV,0.02564,1.9414,1.8097,0.22672,0.49319,-0.26647,3.7511,4.653599
TCGA.BP.5200.01,Cluster IV,-0.066754,0.65729,-0.27206,0.094589,1.0299,-0.935311,0.38523,3.3133
TCGA.BP.5201.01,Cluster IV,0.039792,0.66118,-0.44064,-0.038969,0.35686,-0.395829,0.22054,1.2001857
TCGA.BP.5202.01,Cluster IV,-0.27897,1.9807,0.46488,0.18915,0.20518,-0.01603,2.44558,-1.062752
TCGA.CJ.4634.01,Cluster IV,-0.19009,0.93095,0.24338,0.51784,0.78897,-0.27113,1.17433,0.696369
TCGA.CJ.4635.01,Cluster IV,-0.010295,0.066166,-0.57175,-0.055627,0.44396,-0.499587,-0.505584,-0.025658
TCGA.CJ.4640.01,Cluster IV,0.030653,0.22454,-0.65609,-0.099691,-0.11926,0.019569,-0.43155,3.060637
TCGA.CJ.4642.01,Cluster IV,-0.0085467,1.3223,0.59837,0.16514,1.0367,-0.87156,1.92067,1.775898
TCGA.CJ.4868.01,Cluster IV,-0.10075,-0.081269,0.21337,0.069708,0.48122,-0.411512,0.132101,-0.55427
TCGA.CJ.4869.01,Cluster IV,-0.044716,0.37703,0.70054,0.036042,1.0187,-0.982658,1.07757,3.5791902
TCGA.CJ.4870.01,Cluster IV,-0.022328,0.30549,0.084639,0.1327,0.85318,-0.72048,0.390129,2.113787
TCGA.CJ.4871.01,Cluster IV,-0.01485,1.1577,0.68435,0.25289,0.66311,-0.41022,1.84205,1.992454
TCGA.CJ.4872.01,Cluster IV,0.16674,0.59964,0.56265,0.25765,0.50812,-0.25047,1.16229,1.190869
TCGA.CJ.4873.01,Cluster IV,-0.19866,0.29527,0.80562,0.3262,0.32717,-0.00097,1.10089,2.145027
TCGA.CJ.4874.01,Cluster IV,0.021562,0.93723,0.0016975,0.036379,0.34743,-0.311051,0.9389275,2.134059
TCGA.CJ.4875.01,Cluster IV,-0.091776,-0.33995,-0.25813,-0.022865,0.07853,-0.101395,-0.59808,0.72221
TCGA.CJ.4876.01,Cluster IV,0.18553,0.62832,0.72895,-0.071456,-0.13969,0.068234,1.35727,2.920995
TCGA.CJ.4878.01,Cluster IV,0.0018309,0.15512,0.33374,0.2644,0.71553,-0.45113,0.48886,-0.315878
TCGA.CJ.4881.01,Cluster IV,-0.21492,0.078572,0.43173,0.314,0.68573,-0.37173,0.510302,0.527869
TCGA.CJ.4882.01,Cluster IV,-0.22585,0.36794,0.84808,0.20676,1.1598,-0.95304,1.21602,3.28285
TCGA.CJ.4884.01,Cluster IV,-0.060197,0.066717,-0.58031,0.044522,0.29942,-0.254898,-0.513593,3.25457
TCGA.CJ.4885.01,Cluster IV,-0.17811,0.60183,0.64671,0.13028,1.0175,-0.88722,1.24854,2.241733
TCGA.CJ.4886.01,Cluster IV,0.084841,0.62287,0.010124,0.28528,0.69574,-0.41046,0.632994,1.92929
TCGA.CJ.4887.01,Cluster IV,0.12541,0.057059,-0.22386,-0.23362,0.13043,-0.36405,-0.166801,1.4835855
TCGA.CJ.4888.01,Cluster IV,-0.24241,0.36149,0.0081621,-0.12095,1.3639,-1.48485,0.3696521,0.16245
TCGA.CJ.4889.01,Cluster IV,-0.020914,0.70094,0.028844,0.10344,-0.32366,0.4271,0.729784,2.55193
TCGA.CJ.4890.01,Cluster IV,0.0071864,-0.087938,-0.46182,0.11007,0.5362,-0.42613,-0.549758,0.99626
TCGA.CJ.4891.01,Cluster IV,-0.50042,-0.31455,0.2314,0.31874,1.3952,-1.07646,-0.08315,1.532752
TCGA.CJ.4892.01,Cluster IV,-0.039884,0.57241,0.88556,0.26371,0.64159,-0.37788,1.45797,0.724447
TCGA.CJ.4893.01,Cluster IV,0.090433,0.27555,0.032085,0.18116,0.25395,-0.07279,0.307635,2.32138
TCGA.CJ.4894.01,Cluster IV,0.029485,1.1617,0.18264,0.16214,0.13987,0.02227,1.34434,1.3679544
TCGA.CJ.4895.01,Cluster IV,0.16065,-0.34068,-0.68841,0.0037443,0.54556,-0.5418157,-1.02909,1.963909
TCGA.CJ.4897.01,Cluster IV,0.082199,1.1395,0.26303,-0.17689,0.43652,-0.61341,1.40253,2.274065
TCGA.CJ.4899.01,Cluster IV,-0.021313,0.85697,0.52427,0.21767,0.77519,-0.55752,1.38124,2.6496521
TCGA.CJ.4900.01,Cluster IV,-0.053213,-0.037133,-0.43363,0.015658,0.80649,-0.790832,-0.470763,0.496223
TCGA.CJ.4901.01,Cluster IV,0.10697,0.81391,0.76821,-0.001681,-0.02045,0.018769,1.58212,-0.878678
TCGA.CJ.4902.01,Cluster IV,0.0097151,0.77024,0.10252,0.088423,0.50753,-0.419107,0.87276,-0.13821
TCGA.CJ.4903.01,Cluster IV,-0.0994,0.035107,-0.26354,-0.062658,0.33021,-0.392868,-0.228433,2.239186
TCGA.CJ.4904.01,Cluster IV,-0.049401,0.25577,0.57957,0.062803,0.28783,-0.225027,0.83534,1.485008
TCGA.CJ.4905.01,Cluster IV,0.21198,0.60339,0.26482,0.27664,0.89211,-0.61547,0.86821,1.77628
TCGA.CJ.4907.01,Cluster IV,0.043338,1.0191,0.23097,-0.044143,0.063203,-0.107346,1.25007,-0.836034
TCGA.CJ.4908.01,Cluster IV,0.05737,0.84261,-0.23865,0.095368,0.87375,-0.778382,0.60396,2.64579
TCGA.CJ.4912.01,Cluster IV,-0.21009,-0.13796,0.61045,-0.14194,0.27809,-0.42003,0.47249,1.280643
TCGA.CJ.4916.01,Cluster IV,-0.031737,0.99812,0.37577,0.039644,0.13131,-0.091666,1.37389,2.063875
TCGA.CJ.4918.01,Cluster IV,0.12231,0.71725,0.16732,0.12219,0.26537,-0.14318,0.88457,1.8020912
TCGA.CJ.4920.01,Cluster IV,0.077031,1.079,0.10954,-0.14142,0.12481,-0.26623,1.18854,-0.61952
TCGA.CJ.4923.01,Cluster IV,0.063313,1.6219,0.38378,0.15765,0.28977,-0.13212,2.00568,0.325061
TCGA.CJ.5671.01,Cluster IV,0.09931,-0.2562,-0.28152,0.39395,0.45723,-0.06328,-0.53772,2.83864
TCGA.CJ.5672.01,Cluster IV,0.0004683,0.36782,-0.27508,-0.025798,0.40436,-0.430158,0.09274,2.321697
TCGA.CJ.5675.01,Cluster IV,0.1584,0.93327,1.1715,-0.14288,0.21943,-0.36231,2.10477,0.307929
TCGA.CJ.5676.01,Cluster IV,0.10426,-0.11118,-0.36992,-0.20468,0.59265,-0.79733,-0.4811,2.467742
TCGA.CJ.5677.01,Cluster IV,0.29033,-0.091115,-0.69131,-0.34177,0.88552,-1.22729,-0.782425,2.59009
TCGA.CJ.5678.01,Cluster IV,0.083267,0.20659,-0.14692,-0.14155,0.21015,-0.3517,0.05967,3.39431
TCGA.CJ.5679.01,Cluster IV,-0.30142,0.10957,0.064907,-0.10708,0.42653,-0.53361,0.174477,0.246748
TCGA.CJ.5680.01,Cluster IV,-0.075241,0.26171,1.4264,0.28255,0.84096,-0.55841,1.68811,4.88345
TCGA.CJ.5682.01,Cluster IV,-0.015337,0.013968,0.75772,0.0030801,0.71948,-0.7163999,0.771688,0.06078
TCGA.CJ.5683.01,Cluster IV,-0.0090041,0.30668,-1.1707,0.058749,0.50146,-0.442711,-0.86402,3.89866
TCGA.CJ.5684.01,Cluster IV,0.049357,0.067654,-1.0148,-0.080278,1.1794,-1.259678,-0.947146,0.21554
TCGA.CJ.5686.01,Cluster IV,0.13447,0.010593,-0.13558,-0.16405,0.84724,-1.01129,-0.124987,3.41597
TCGA.CJ.5689.01,Cluster IV,0.13061,-0.22368,-0.29951,0.026189,1.3943,-1.368111,-0.52319,1.5986065
TCGA.CJ.6027.01,Cluster IV,0.077156,0.71722,0.33482,-0.12441,0.57493,-0.69934,1.05204,1.358535
TCGA.CJ.6028.01,Cluster IV,-0.10551,0.15071,-0.37011,-0.023232,0.41812,-0.441352,-0.2194,2.41254
TCGA.CJ.6030.01,Cluster IV,0.16679,0.18546,-0.26528,-0.0055791,0.54414,-0.5497191,-0.07982,-0.291481
TCGA.CJ.6032.01,Cluster IV,0.16315,1.1544,-0.31651,-0.32532,0.47085,-0.79617,0.83789,-0.023576
TCGA.CJ.6033.01,Cluster IV,-0.17492,0.86294,0.19225,0.2831,1.263,-0.9799,1.05519,2.395166
TCGA.CW.5580.01,Cluster IV,0.042275,0.13713,0.86789,-0.080652,0.92615,-1.006802,1.00502,3.375715
TCGA.CW.5581.01,Cluster IV,0.096141,0.39792,-0.40317,-0.17707,0.37885,-0.55592,-0.00525,2.19831
TCGA.CW.5583.01,Cluster IV,0.047755,1.6929,1.3193,0.062272,1.1727,-1.110428,3.0122,3.97856
TCGA.CW.5584.01,Cluster IV,0.027118,0.14783,-0.20592,-0.29714,-0.19681,-0.10033,-0.05809,1.782303
TCGA.CW.5585.01,Cluster IV,0.14982,-0.19166,-0.53907,-0.16609,0.66442,-0.83051,-0.73073,-0.9163251
TCGA.CW.5587.01,Cluster IV,-0.03578,1.8048,0.579,-0.22083,0.58285,-0.80368,2.3838,1.46056
TCGA.CW.5588.01,Cluster IV,-0.13019,0.98839,0.023663,-0.065994,0.16967,-0.235664,1.012053,4.69001
TCGA.CW.5589.01,Cluster IV,0.057874,0.69209,-0.16608,-0.041465,0.69301,-0.734475,0.52601,4.8281
TCGA.CW.5590.01,Cluster IV,0.085672,0.1496,-0.35545,-0.0117,0.244,-0.2557,-0.20585,4.925882
TCGA.CW.5591.01,Cluster IV,0.045465,-0.048804,-0.23192,-0.16836,0.52935,-0.69771,-0.280724,-0.064977
TCGA.CW.6087.01,Cluster IV,-0.021583,-0.11119,0.17471,-0.093127,-0.30972,0.216593,0.06352,6.31891
TCGA.CW.6088.01,Cluster IV,0.19488,-0.28567,-0.27399,0.30638,0.64656,-0.34018,-0.55966,1.052182
TCGA.CW.6090.01,Cluster IV,0.26,0.15801,-0.47203,0.12241,0.73183,-0.60942,-0.31402,2.0028
TCGA.CW.6093.01,Cluster IV,0.39045,1.0736,0.23093,-0.040084,0.32286,-0.362944,1.30453,1.570559
TCGA.CW.6097.01,Cluster IV,-0.007062,0.32177,-0.32703,0.19154,0.65438,-0.46284,-0.00526,2.448546
TCGA.CZ.4853.01,Cluster IV,-0.075091,0.031043,-0.35575,-0.13396,0.022822,-0.156782,-0.324707,3.259095
TCGA.CZ.4854.01,Cluster IV,-0.17935,0.39943,1.3977,0.19715,0.033635,0.163515,1.79713,2.458423
TCGA.CZ.4856.01,Cluster IV,0.10187,0.18082,-0.3078,0.20287,0.040143,0.162727,-0.12698,-1.7419
TCGA.CZ.4857.01,Cluster IV,-0.21651,1.4423,0.08521,0.21555,0.047743,0.167807,1.52751,-0.0435159
TCGA.CZ.4858.01,Cluster IV,-0.26545,1.83,1.2087,0.5531,1.4589,-0.9058,3.0387,2.534583
TCGA.CZ.4859.01,Cluster IV,-0.080383,0.27241,-0.070887,0.51986,0.74605,-0.22619,0.201523,0.069871
TCGA.CZ.4860.01,Cluster IV,-0.16866,-0.70379,-0.51229,0.17417,0.87238,-0.69821,-1.21608,-0.52167
TCGA.CZ.4861.01,Cluster IV,-0.53358,-0.20294,-0.062133,0.59989,0.68509,-0.0852,-0.265073,0.77008
TCGA.CZ.4862.01,Cluster IV,0.20347,0.34026,-0.1747,-0.099158,0.29942,-0.398578,0.16556,4.22121
TCGA.CZ.4863.01,Cluster IV,-0.069479,0.30215,-0.4382,0.21022,0.42845,-0.21823,-0.13605,1.428398
TCGA.CZ.4864.01,Cluster IV,0.061613,0.96527,-0.45475,0.13,0.26866,-0.13866,0.51052,1.95729
TCGA.CZ.4865.01,Cluster IV,0.10929,-0.074415,-0.90278,0.2499,0.55932,-0.30942,-0.977195,2.208411
TCGA.CZ.5451.01,Cluster IV,0.01607,-0.13872,-0.63699,-0.40808,0.11387,-0.52195,-0.77571,4.6049177
TCGA.CZ.5453.01,Cluster IV,-0.18702,0.14681,-0.12906,-0.014512,0.47834,-0.492852,0.01775,0.385569
