ID,Cluster,TNF-Signature
TCGA.2H.A9GK.01,Cluster IV,2033.087314
TCGA.2H.A9GL.01,Cluster IV,1220.671244
TCGA.IC.A6RE.01,Cluster IV,1682.782071
TCGA.IG.A3YA.01,Cluster IV,1747.900141
TCGA.IG.A4QT.01,Cluster IV,2546.029739
TCGA.IG.A7DP.01,Cluster IV,2837.011261
TCGA.JY.A939.01,Cluster IV,1915.930075
TCGA.JY.A93C.01,Cluster IV,1403.200865
TCGA.JY.A93D.01,Cluster IV,2060.204466
TCGA.JY.A93E.01,Cluster IV,1891.970611
TCGA.L5.A4OF.01,Cluster IV,1356.783937
TCGA.L5.A4ON.01,Cluster IV,1535.813892
TCGA.L5.A4OO.01,Cluster IV,1851.793748
TCGA.L5.A4OS.01,Cluster IV,2002.643445
TCGA.L5.A4OU.01,Cluster IV,2073.525756
TCGA.L5.A88S.01,Cluster IV,1641.729689
TCGA.L5.A88Y.01,Cluster IV,1893.673552
TCGA.L5.A8NG.01,Cluster IV,1767.992893
TCGA.L5.A8NI.01,Cluster IV,1270.409157
TCGA.L5.A8NL.01,Cluster IV,1635.295885
TCGA.L5.A8NS.01,Cluster IV,1707.882191
TCGA.L5.A8NT.01,Cluster IV,1708.465752
TCGA.L5.A8NU.01,Cluster IV,2301.81055
TCGA.L5.A8NV.01,Cluster IV,1661.767962
TCGA.LN.A4A5.01,Cluster IV,1505.890981
TCGA.LN.A9FP.01,Cluster IV,1607.013515
TCGA.R6.A6DQ.01,Cluster IV,1843.800454
TCGA.R6.A6Y2.01,Cluster IV,1840.979765
TCGA.S8.A6BV.01,Cluster IV,1689.790934
TCGA.V5.AASX.01,Cluster IV,1706.905792
TCGA.02.0047.01,Cluster IV,1784.202863
TCGA.02.2486.01,Cluster IV,2507.034585
TCGA.06.0125.02,Cluster IV,1958.497944
TCGA.06.0130.01,Cluster IV,3005.851793
TCGA.06.0132.01,Cluster IV,2171.32209
TCGA.06.0138.01,Cluster IV,1886.263548
TCGA.06.0141.01,Cluster IV,2414.249026
TCGA.06.0157.01,Cluster IV,1592.765341
TCGA.06.0158.01,Cluster IV,1881.758314
TCGA.06.0168.01,Cluster IV,2168.641878
TCGA.06.0171.02,Cluster IV,3081.563578
TCGA.06.0184.01,Cluster IV,2260.485232
TCGA.06.0190.02,Cluster IV,3080.355792
TCGA.06.0210.02,Cluster IV,2269.367544
TCGA.06.0644.01,Cluster IV,2465.587777
TCGA.06.0645.01,Cluster IV,2680.55447
TCGA.06.0649.01,Cluster IV,2029.492762
TCGA.06.0750.01,Cluster IV,2149.764617
TCGA.06.0882.01,Cluster IV,2080.344511
TCGA.06.2569.01,Cluster IV,1362.344404
TCGA.06.5410.01,Cluster IV,3032.498116
TCGA.06.5412.01,Cluster IV,2499.914721
TCGA.06.5856.01,Cluster IV,1614.638646
TCGA.12.0619.01,Cluster IV,2190.402988
TCGA.14.0781.01,Cluster IV,2296.5661
TCGA.14.0789.01,Cluster IV,2552.859998
TCGA.14.0871.01,Cluster IV,1085.117652
TCGA.14.1034.01,Cluster IV,2077.071455
TCGA.16.1045.01,Cluster IV,2374.503826
TCGA.27.2528.01,Cluster IV,1426.496998
TCGA.28.1753.01,Cluster IV,2182.57043
TCGA.28.5213.01,Cluster IV,2632.659615
TCGA.28.5218.01,Cluster IV,2716.165358
TCGA.32.1980.01,Cluster IV,1871.952947
TCGA.32.1982.01,Cluster IV,2224.549957
TCGA.32.2632.01,Cluster IV,2245.44578
TCGA.32.2638.01,Cluster IV,2160.064982
TCGA.41.3915.01,Cluster IV,2009.732181
TCGA.41.4097.01,Cluster IV,2097.390002
TCGA.76.4928.01,Cluster IV,2105.738161
TCGA.BB.8596.01,Cluster IV,3041.806477
TCGA.CN.4728.01,Cluster IV,3340.392796
TCGA.CN.4740.01,Cluster IV,3209.865841
TCGA.CN.5358.01,Cluster IV,3443.655624
TCGA.CN.6017.01,Cluster IV,3638.259923
TCGA.CN.6019.01,Cluster IV,3258.552008
TCGA.CQ.6221.01,Cluster IV,2737.489601
TCGA.CR.6482.01,Cluster IV,3283.918598
TCGA.CR.7376.01,Cluster IV,3671.877923
TCGA.CR.7393.01,Cluster IV,3289.967957
TCGA.CV.5971.01,Cluster IV,3179.655629
TCGA.CV.6934.01,Cluster IV,3167.11163
TCGA.CV.7254.01,Cluster IV,3120.499726
TCGA.CV.7421.01,Cluster IV,2461.216267
TCGA.D6.6824.01,Cluster IV,3078.911674
TCGA.IQ.7631.01,Cluster IV,2158.784341
TCGA.KU.A6H8.01,Cluster IV,2541.055657
TCGA.3Z.A93Z.01,Cluster IV,2886.346904
TCGA.6D.AA2E.01,Cluster IV,2363.10238
TCGA.A3.3306.01,Cluster IV,2968.189248
TCGA.A3.3307.01,Cluster IV,3131.632398
TCGA.A3.3308.01,Cluster IV,2793.158725
TCGA.A3.3311.01,Cluster IV,3140.992664
TCGA.A3.3313.01,Cluster IV,2171.062208
TCGA.A3.3316.01,Cluster IV,3039.861538
TCGA.A3.3317.01,Cluster IV,2939.991726
TCGA.A3.3319.01,Cluster IV,2910.58838
TCGA.A3.3320.01,Cluster IV,2793.785864
TCGA.A3.3322.01,Cluster IV,2840.387548
TCGA.A3.3323.01,Cluster IV,2975.469684
TCGA.A3.3324.01,Cluster IV,3042.076896
TCGA.A3.3325.01,Cluster IV,2964.862338
TCGA.A3.3326.01,Cluster IV,3201.180061
TCGA.A3.3329.01,Cluster IV,3155.002973
TCGA.A3.3331.01,Cluster IV,3200.277513
TCGA.A3.3335.01,Cluster IV,2973.291593
TCGA.A3.3343.01,Cluster IV,3080.754827
TCGA.A3.3346.01,Cluster IV,3136.341658
TCGA.A3.3347.01,Cluster IV,3482.887406
TCGA.A3.3349.01,Cluster IV,2814.81882
TCGA.A3.3351.01,Cluster IV,3233.083876
TCGA.A3.3352.01,Cluster IV,2928.173638
TCGA.A3.3357.01,Cluster IV,3067.778996
TCGA.A3.3358.01,Cluster IV,3344.438653
TCGA.A3.3359.01,Cluster IV,3090.912492
TCGA.A3.3362.01,Cluster IV,2890.188231
TCGA.A3.3365.01,Cluster IV,2965.698265
TCGA.A3.3367.01,Cluster IV,2881.566174
TCGA.A3.3370.01,Cluster IV,3046.664903
TCGA.A3.3372.01,Cluster IV,2750.175488
TCGA.A3.3373.01,Cluster IV,2854.358201
TCGA.A3.3374.01,Cluster IV,2755.289115
TCGA.A3.3376.01,Cluster IV,2874.130345
TCGA.A3.3378.01,Cluster IV,3366.598636
TCGA.A3.3380.01,Cluster IV,2784.202787
TCGA.A3.3382.01,Cluster IV,2834.427775
TCGA.A3.3383.01,Cluster IV,3013.142468
TCGA.A3.3387.01,Cluster IV,3147.707083
TCGA.A3.A6NI.01,Cluster IV,2993.091831
TCGA.A3.A6NJ.01,Cluster IV,3363.845017
TCGA.A3.A6NL.01,Cluster IV,3058.939691
TCGA.A3.A6NN.01,Cluster IV,2895.857064
TCGA.A3.A8CQ.01,Cluster IV,2892.620783
TCGA.A3.A8OU.01,Cluster IV,3011.473882
TCGA.A3.A8OW.01,Cluster IV,2805.704797
TCGA.A3.A8OX.01,Cluster IV,3087.211052
TCGA.AK.3425.01,Cluster IV,3338.620243
TCGA.AK.3426.01,Cluster IV,3666.615285
TCGA.AK.3428.01,Cluster IV,3012.29709
TCGA.AK.3429.01,Cluster IV,3296.066674
TCGA.AK.3431.01,Cluster IV,2823.419997
TCGA.AK.3434.01,Cluster IV,3011.357257
TCGA.AK.3436.01,Cluster IV,2498.736114
TCGA.AK.3444.01,Cluster IV,2849.169316
TCGA.AK.3445.01,Cluster IV,3034.571922
TCGA.AK.3450.01,Cluster IV,2821.38822
TCGA.AK.3451.01,Cluster IV,2993.914124
TCGA.AK.3454.01,Cluster IV,2991.422171
TCGA.AK.3460.01,Cluster IV,2883.512082
TCGA.AK.3461.01,Cluster IV,3109.905644
TCGA.AK.3465.01,Cluster IV,1906.727131
TCGA.AS.3778.01,Cluster IV,2813.706088
TCGA.B0.4690.01,Cluster IV,3438.237672
TCGA.B0.4691.01,Cluster IV,3093.808718
TCGA.B0.4693.01,Cluster IV,3060.39617
TCGA.B0.4694.01,Cluster IV,3495.983826
TCGA.B0.4696.01,Cluster IV,1833.396128
TCGA.B0.4697.01,Cluster IV,3641.610706
TCGA.B0.4698.01,Cluster IV,2861.680427
TCGA.B0.4699.01,Cluster IV,2927.380416
TCGA.B0.4700.01,Cluster IV,3748.384222
TCGA.B0.4701.01,Cluster IV,3244.861457
TCGA.B0.4703.01,Cluster IV,3017.037764
TCGA.B0.4706.01,Cluster IV,2759.958628
TCGA.B0.4707.01,Cluster IV,2715.915158
TCGA.B0.4710.01,Cluster IV,2936.376172
TCGA.B0.4712.01,Cluster IV,3251.78414
TCGA.B0.4713.01,Cluster IV,2889.313815
TCGA.B0.4714.01,Cluster IV,3324.109764
TCGA.B0.4718.01,Cluster IV,3076.981323
TCGA.B0.4810.01,Cluster IV,3384.0819
TCGA.B0.4811.01,Cluster IV,2820.34327
TCGA.B0.4813.01,Cluster IV,2490.388808
TCGA.B0.4814.01,Cluster IV,2836.27803
TCGA.B0.4815.01,Cluster IV,3625.058683
TCGA.B0.4816.01,Cluster IV,3172.045244
TCGA.B0.4818.01,Cluster IV,3092.291233
TCGA.B0.4819.01,Cluster IV,3851.727844
TCGA.B0.4821.01,Cluster IV,2706.167272
TCGA.B0.4822.01,Cluster IV,3185.222502
TCGA.B0.4823.01,Cluster IV,3166.965996
TCGA.B0.4824.01,Cluster IV,3300.638485
TCGA.B0.4827.01,Cluster IV,3128.665927
TCGA.B0.4828.01,Cluster IV,2845.220268
TCGA.B0.4833.01,Cluster IV,3167.478363
TCGA.B0.4834.01,Cluster IV,1634.451062
TCGA.B0.4836.01,Cluster IV,3311.409667
TCGA.B0.4837.01,Cluster IV,2797.979136
TCGA.B0.4838.01,Cluster IV,3286.950175
TCGA.B0.4839.01,Cluster IV,2979.435293
TCGA.B0.4841.01,Cluster IV,2844.034918
TCGA.B0.4842.01,Cluster IV,3327.260856
TCGA.B0.4843.01,Cluster IV,2859.072399
TCGA.B0.4844.01,Cluster IV,3127.818291
TCGA.B0.4845.01,Cluster IV,2627.753032
TCGA.B0.4846.01,Cluster IV,3210.323685
TCGA.B0.4847.01,Cluster IV,3389.493057
TCGA.B0.4848.01,Cluster IV,3249.435591
TCGA.B0.4849.01,Cluster IV,3069.85436
TCGA.B0.4852.01,Cluster IV,2908.446709
TCGA.B0.4945.01,Cluster IV,2988.36763
TCGA.B0.5077.01,Cluster IV,2821.532295
TCGA.B0.5080.01,Cluster IV,3157.674092
TCGA.B0.5081.01,Cluster IV,3580.686552
TCGA.B0.5083.01,Cluster IV,2739.532472
TCGA.B0.5084.01,Cluster IV,2416.603826
TCGA.B0.5085.01,Cluster IV,2893.619847
TCGA.B0.5088.01,Cluster IV,3308.791853
TCGA.B0.5092.01,Cluster IV,3334.109427
TCGA.B0.5094.01,Cluster IV,2651.874174
TCGA.B0.5095.01,Cluster IV,3095.733496
TCGA.B0.5096.01,Cluster IV,3052.614359
TCGA.B0.5097.01,Cluster IV,3332.43416
TCGA.B0.5099.01,Cluster IV,2690.301186
TCGA.B0.5100.01,Cluster IV,2370.269389
TCGA.B0.5102.01,Cluster IV,2781.492982
TCGA.B0.5104.01,Cluster IV,3001.310847
TCGA.B0.5106.01,Cluster IV,3088.490399
TCGA.B0.5108.01,Cluster IV,3575.335218
TCGA.B0.5109.01,Cluster IV,3112.216448
TCGA.B0.5110.01,Cluster IV,3016.432384
TCGA.B0.5113.01,Cluster IV,3013.935565
TCGA.B0.5115.01,Cluster IV,2935.841022
TCGA.B0.5116.01,Cluster IV,2648.577502
TCGA.B0.5117.01,Cluster IV,1821.105286
TCGA.B0.5119.01,Cluster IV,2977.802488
TCGA.B0.5120.01,Cluster IV,2997.622271
TCGA.B0.5121.01,Cluster IV,2958.755318
TCGA.B0.5399.01,Cluster IV,3166.819698
TCGA.B0.5400.01,Cluster IV,3273.677094
TCGA.B0.5402.01,Cluster IV,2854.762591
TCGA.B0.5690.01,Cluster IV,2846.809531
TCGA.B0.5691.01,Cluster IV,2944.777752
TCGA.B0.5693.01,Cluster IV,2668.143327
TCGA.B0.5694.01,Cluster IV,2960.868482
TCGA.B0.5695.01,Cluster IV,2807.377477
TCGA.B0.5696.01,Cluster IV,2721.846834
TCGA.B0.5697.01,Cluster IV,3230.28678
TCGA.B0.5698.01,Cluster IV,3401.380025
TCGA.B0.5699.01,Cluster IV,2921.204795
TCGA.B0.5700.01,Cluster IV,3042.602699
TCGA.B0.5701.01,Cluster IV,2902.199805
TCGA.B0.5703.01,Cluster IV,2937.183803
TCGA.B0.5705.01,Cluster IV,3012.825515
TCGA.B0.5706.01,Cluster IV,3196.097636
TCGA.B0.5709.01,Cluster IV,3525.730372
TCGA.B0.5710.01,Cluster IV,2920.851829
TCGA.B0.5711.01,Cluster IV,2976.805101
TCGA.B0.5712.01,Cluster IV,2766.238566
TCGA.B0.5713.01,Cluster IV,2972.653047
TCGA.B0.5812.01,Cluster IV,2995.819671
TCGA.B2.3924.01,Cluster IV,3448.986944
TCGA.B2.4099.01,Cluster IV,3262.9822
TCGA.B2.4101.01,Cluster IV,3141.137785
TCGA.B2.4102.01,Cluster IV,3165.617735
TCGA.B2.5633.01,Cluster IV,3032.159193
TCGA.B2.5635.01,Cluster IV,3191.869772
TCGA.B2.5636.01,Cluster IV,2753.534976
TCGA.B2.5639.01,Cluster IV,3124.549994
TCGA.B2.5641.01,Cluster IV,3317.760516
TCGA.B2.A4SR.01,Cluster IV,2742.162991
TCGA.B4.5377.01,Cluster IV,3157.826293
TCGA.B4.5378.01,Cluster IV,2434.42055
TCGA.B4.5832.01,Cluster IV,2529.057091
TCGA.B4.5834.01,Cluster IV,2704.515346
TCGA.B4.5836.01,Cluster IV,2967.427203
TCGA.B4.5838.01,Cluster IV,2671.72605
TCGA.B4.5843.01,Cluster IV,2707.169877
TCGA.B4.5844.01,Cluster IV,2648.250765
TCGA.B8.4143.01,Cluster IV,3237.083121
TCGA.B8.4146.01,Cluster IV,2794.356528
TCGA.B8.4148.01,Cluster IV,3343.241208
TCGA.B8.4153.01,Cluster IV,2884.003668
TCGA.B8.4154.01,Cluster IV,3170.754406
TCGA.B8.4619.01,Cluster IV,1911.761026
TCGA.B8.4620.01,Cluster IV,2998.67903
TCGA.B8.4622.01,Cluster IV,3017.811766
TCGA.B8.5158.01,Cluster IV,3181.953756
TCGA.B8.5159.01,Cluster IV,2885.465904
TCGA.B8.5162.01,Cluster IV,3592.268152
TCGA.B8.5163.01,Cluster IV,3321.026264
TCGA.B8.5164.01,Cluster IV,3404.63604
TCGA.B8.5165.01,Cluster IV,2892.728102
TCGA.B8.5545.01,Cluster IV,3044.563247
TCGA.B8.5549.01,Cluster IV,2961.544264
TCGA.B8.5550.01,Cluster IV,2853.334368
TCGA.B8.5551.01,Cluster IV,3666.932553
TCGA.B8.5552.01,Cluster IV,3240.166654
TCGA.B8.5553.01,Cluster IV,3194.067527
TCGA.B8.A54F.01,Cluster IV,2790.714655
TCGA.B8.A54H.01,Cluster IV,3057.881146
TCGA.B8.A54I.01,Cluster IV,3347.925748
TCGA.B8.A54J.01,Cluster IV,3099.140118
TCGA.B8.A54K.01,Cluster IV,2190.6652
TCGA.B8.A7U6.01,Cluster IV,3145.535197
TCGA.B8.A8YJ.01,Cluster IV,3278.599178
TCGA.BP.4158.01,Cluster IV,2769.085158
TCGA.BP.4159.01,Cluster IV,2860.34215
TCGA.BP.4160.01,Cluster IV,3485.506498
TCGA.BP.4161.01,Cluster IV,3370.064622
TCGA.BP.4162.01,Cluster IV,3284.326876
TCGA.BP.4163.01,Cluster IV,3004.298409
TCGA.BP.4164.01,Cluster IV,2705.326114
TCGA.BP.4165.01,Cluster IV,2900.937247
TCGA.BP.4166.01,Cluster IV,2818.274712
TCGA.BP.4167.01,Cluster IV,3473.526366
TCGA.BP.4169.01,Cluster IV,3355.878764
TCGA.BP.4170.01,Cluster IV,3269.119027
TCGA.BP.4173.01,Cluster IV,3777.380148
TCGA.BP.4174.01,Cluster IV,2812.948218
TCGA.BP.4176.01,Cluster IV,3328.788765
TCGA.BP.4177.01,Cluster IV,2494.467708
TCGA.BP.4325.01,Cluster IV,3118.181234
TCGA.BP.4326.01,Cluster IV,2828.264159
TCGA.BP.4327.01,Cluster IV,2861.587263
TCGA.BP.4329.01,Cluster IV,3076.761724
TCGA.BP.4330.01,Cluster IV,3233.126533
TCGA.BP.4331.01,Cluster IV,3177.506837
TCGA.BP.4332.01,Cluster IV,2804.260177
TCGA.BP.4335.01,Cluster IV,3206.68177
TCGA.BP.4337.01,Cluster IV,2892.832843
TCGA.BP.4338.01,Cluster IV,2929.484811
TCGA.BP.4340.01,Cluster IV,2735.884949
TCGA.BP.4341.01,Cluster IV,2759.83351
TCGA.BP.4342.01,Cluster IV,2830.028386
TCGA.BP.4343.01,Cluster IV,3274.326253
TCGA.BP.4344.01,Cluster IV,2956.174292
TCGA.BP.4345.01,Cluster IV,3102.721719
TCGA.BP.4346.01,Cluster IV,3576.458767
TCGA.BP.4347.01,Cluster IV,2846.338603
TCGA.BP.4349.01,Cluster IV,2927.054359
TCGA.BP.4351.01,Cluster IV,2570.148067
TCGA.BP.4352.01,Cluster IV,2355.529414
TCGA.BP.4353.01,Cluster IV,3101.40941
TCGA.BP.4354.01,Cluster IV,3501.77896
TCGA.BP.4355.01,Cluster IV,2732.245247
TCGA.BP.4758.01,Cluster IV,3297.998719
TCGA.BP.4759.01,Cluster IV,2842.048249
TCGA.BP.4760.01,Cluster IV,2634.004257
TCGA.BP.4762.01,Cluster IV,3175.868447
TCGA.BP.4763.01,Cluster IV,2821.571867
TCGA.BP.4765.01,Cluster IV,2881.362967
TCGA.BP.4766.01,Cluster IV,2894.021857
TCGA.BP.4768.01,Cluster IV,2708.085816
TCGA.BP.4769.01,Cluster IV,2651.578527
TCGA.BP.4770.01,Cluster IV,2525.072802
TCGA.BP.4771.01,Cluster IV,3680.230649
TCGA.BP.4774.01,Cluster IV,3095.227504
TCGA.BP.4775.01,Cluster IV,2923.272404
TCGA.BP.4776.01,Cluster IV,3095.6935
TCGA.BP.4777.01,Cluster IV,3557.633845
TCGA.BP.4781.01,Cluster IV,2914.782244
TCGA.BP.4782.01,Cluster IV,3074.668096
TCGA.BP.4784.01,Cluster IV,2547.723828
TCGA.BP.4787.01,Cluster IV,3364.66195
TCGA.BP.4789.01,Cluster IV,2714.126759
TCGA.BP.4790.01,Cluster IV,3324.107248
TCGA.BP.4795.01,Cluster IV,2941.304285
TCGA.BP.4797.01,Cluster IV,3117.101966
TCGA.BP.4798.01,Cluster IV,3447.220217
TCGA.BP.4799.01,Cluster IV,3389.644876
TCGA.BP.4801.01,Cluster IV,3341.883304
TCGA.BP.4803.01,Cluster IV,2821.621905
TCGA.BP.4804.01,Cluster IV,3485.769414
TCGA.BP.4807.01,Cluster IV,2963.886305
TCGA.BP.4959.01,Cluster IV,3218.724272
TCGA.BP.4960.01,Cluster IV,3137.591118
TCGA.BP.4961.01,Cluster IV,2775.082759
TCGA.BP.4962.01,Cluster IV,3292.584064
TCGA.BP.4963.01,Cluster IV,3074.824672
TCGA.BP.4964.01,Cluster IV,3005.193963
TCGA.BP.4965.01,Cluster IV,2895.384594
TCGA.BP.4967.01,Cluster IV,2670.450816
TCGA.BP.4968.01,Cluster IV,3028.610714
TCGA.BP.4969.01,Cluster IV,2580.345133
TCGA.BP.4970.01,Cluster IV,3255.017096
TCGA.BP.4971.01,Cluster IV,3331.22151
TCGA.BP.4972.01,Cluster IV,3044.838606
TCGA.BP.4973.01,Cluster IV,2905.617964
TCGA.BP.4974.01,Cluster IV,2936.341489
TCGA.BP.4975.01,Cluster IV,2788.086875
TCGA.BP.4976.01,Cluster IV,2584.823547
TCGA.BP.4977.01,Cluster IV,2801.895476
TCGA.BP.4981.01,Cluster IV,3023.63744
TCGA.BP.4982.01,Cluster IV,3004.829688
TCGA.BP.4983.01,Cluster IV,3458.015144
TCGA.BP.4985.01,Cluster IV,2797.8886
TCGA.BP.4986.01,Cluster IV,2981.647344
TCGA.BP.4987.01,Cluster IV,2901.057305
TCGA.BP.4988.01,Cluster IV,3301.201238
TCGA.BP.4989.01,Cluster IV,3449.494534
TCGA.BP.4991.01,Cluster IV,2933.538747
TCGA.BP.4992.01,Cluster IV,3378.549312
TCGA.BP.4993.01,Cluster IV,3170.101183
TCGA.BP.4994.01,Cluster IV,2485.95928
TCGA.BP.4995.01,Cluster IV,2661.622306
TCGA.BP.4998.01,Cluster IV,3263.317917
TCGA.BP.4999.01,Cluster IV,2640.025011
TCGA.BP.5000.01,Cluster IV,3234.452546
TCGA.BP.5001.01,Cluster IV,2887.530845
TCGA.BP.5004.01,Cluster IV,2708.197067
TCGA.BP.5006.01,Cluster IV,3117.723067
TCGA.BP.5007.01,Cluster IV,2831.77224
TCGA.BP.5008.01,Cluster IV,3326.348666
TCGA.BP.5009.01,Cluster IV,3138.772141
TCGA.BP.5010.01,Cluster IV,3032.627732
TCGA.BP.5168.01,Cluster IV,2907.126678
TCGA.BP.5169.01,Cluster IV,3415.264248
TCGA.BP.5170.01,Cluster IV,3003.264359
TCGA.BP.5173.01,Cluster IV,2935.014278
TCGA.BP.5174.01,Cluster IV,2944.098917
TCGA.BP.5175.01,Cluster IV,2900.620954
TCGA.BP.5176.01,Cluster IV,2943.142315
TCGA.BP.5177.01,Cluster IV,2771.623737
TCGA.BP.5178.01,Cluster IV,3341.1323
TCGA.BP.5180.01,Cluster IV,3196.034916
TCGA.BP.5181.01,Cluster IV,2839.868656
TCGA.BP.5182.01,Cluster IV,3430.373814
TCGA.BP.5183.01,Cluster IV,3183.817556
TCGA.BP.5184.01,Cluster IV,3035.770351
TCGA.BP.5185.01,Cluster IV,2901.00491
TCGA.BP.5186.01,Cluster IV,2936.660049
TCGA.BP.5187.01,Cluster IV,2934.421341
TCGA.BP.5189.01,Cluster IV,3107.278459
TCGA.BP.5191.01,Cluster IV,3558.086952
TCGA.BP.5192.01,Cluster IV,2609.047066
TCGA.BP.5194.01,Cluster IV,2915.759873
TCGA.BP.5195.01,Cluster IV,2994.149193
TCGA.BP.5196.01,Cluster IV,3029.364611
TCGA.BP.5198.01,Cluster IV,3330.426405
TCGA.BP.5199.01,Cluster IV,3327.744961
TCGA.BP.5200.01,Cluster IV,3287.480133
TCGA.BP.5201.01,Cluster IV,3223.363106
TCGA.BP.5202.01,Cluster IV,2918.694845
TCGA.CJ.4634.01,Cluster IV,2874.786536
TCGA.CJ.4635.01,Cluster IV,3141.383947
TCGA.CJ.4636.01,Cluster IV,3259.415777
TCGA.CJ.4637.01,Cluster IV,3605.888664
TCGA.CJ.4639.01,Cluster IV,2895.90533
TCGA.CJ.4640.01,Cluster IV,3289.996582
TCGA.CJ.4641.01,Cluster IV,3538.479379
TCGA.CJ.4642.01,Cluster IV,2512.522452
TCGA.CJ.4643.01,Cluster IV,3009.084151
TCGA.CJ.4644.01,Cluster IV,3043.331451
TCGA.CJ.4868.01,Cluster IV,3434.25896
TCGA.CJ.4869.01,Cluster IV,3502.750612
TCGA.CJ.4870.01,Cluster IV,2745.870839
TCGA.CJ.4871.01,Cluster IV,3075.53932
TCGA.CJ.4872.01,Cluster IV,3137.813519
TCGA.CJ.4873.01,Cluster IV,3307.683229
TCGA.CJ.4874.01,Cluster IV,3179.796134
TCGA.CJ.4875.01,Cluster IV,2960.914899
TCGA.CJ.4876.01,Cluster IV,2855.38085
TCGA.CJ.4878.01,Cluster IV,2947.936472
TCGA.CJ.4881.01,Cluster IV,3137.501781
TCGA.CJ.4882.01,Cluster IV,3541.51819
TCGA.CJ.4884.01,Cluster IV,3168.974361
TCGA.CJ.4885.01,Cluster IV,2698.403786
TCGA.CJ.4886.01,Cluster IV,3148.717798
TCGA.CJ.4887.01,Cluster IV,3487.285016
TCGA.CJ.4888.01,Cluster IV,3557.723406
TCGA.CJ.4889.01,Cluster IV,3369.08112
TCGA.CJ.4890.01,Cluster IV,3781.421528
TCGA.CJ.4891.01,Cluster IV,3388.74668
TCGA.CJ.4892.01,Cluster IV,3081.98982
TCGA.CJ.4893.01,Cluster IV,3193.272549
TCGA.CJ.4894.01,Cluster IV,3176.854084
TCGA.CJ.4895.01,Cluster IV,3284.558895
TCGA.CJ.4897.01,Cluster IV,2722.317212
TCGA.CJ.4899.01,Cluster IV,3027.591691
TCGA.CJ.4900.01,Cluster IV,3446.49753
TCGA.CJ.4901.01,Cluster IV,3639.677941
TCGA.CJ.4902.01,Cluster IV,3096.972199
TCGA.CJ.4903.01,Cluster IV,3135.75086
TCGA.CJ.4904.01,Cluster IV,3011.253678
TCGA.CJ.4905.01,Cluster IV,2756.111743
TCGA.CJ.4907.01,Cluster IV,2875.345217
TCGA.CJ.4908.01,Cluster IV,2990.514685
TCGA.CJ.4912.01,Cluster IV,2744.399614
TCGA.CJ.4916.01,Cluster IV,3381.255099
TCGA.CJ.4918.01,Cluster IV,3027.896609
TCGA.CJ.4920.01,Cluster IV,3002.856394
TCGA.CJ.4923.01,Cluster IV,3364.6088
TCGA.CJ.5671.01,Cluster IV,3462.192469
TCGA.CJ.5672.01,Cluster IV,3381.184588
TCGA.CJ.5675.01,Cluster IV,3386.703304
TCGA.CJ.5676.01,Cluster IV,3385.17284
TCGA.CJ.5677.01,Cluster IV,3100.262351
TCGA.CJ.5678.01,Cluster IV,3409.986394
TCGA.CJ.5679.01,Cluster IV,2599.093977
TCGA.CJ.5680.01,Cluster IV,2720.951535
TCGA.CJ.5682.01,Cluster IV,2915.709267
TCGA.CJ.5683.01,Cluster IV,2959.515022
TCGA.CJ.5684.01,Cluster IV,3047.193469
TCGA.CJ.5686.01,Cluster IV,3237.008825
TCGA.CJ.5689.01,Cluster IV,3183.680662
TCGA.CJ.6027.01,Cluster IV,3477.280509
TCGA.CJ.6028.01,Cluster IV,3433.091807
TCGA.CJ.6030.01,Cluster IV,3484.58359
TCGA.CJ.6031.01,Cluster IV,3423.517155
TCGA.CJ.6032.01,Cluster IV,3090.55307
TCGA.CJ.6033.01,Cluster IV,2904.110548
TCGA.CW.5580.01,Cluster IV,2952.837794
TCGA.CW.5581.01,Cluster IV,2789.812699
TCGA.CW.5583.01,Cluster IV,2578.36339
TCGA.CW.5584.01,Cluster IV,3041.364917
TCGA.CW.5585.01,Cluster IV,2511.906447
TCGA.CW.5587.01,Cluster IV,3188.509697
TCGA.CW.5588.01,Cluster IV,3131.734329
TCGA.CW.5589.01,Cluster IV,2988.404854
TCGA.CW.5590.01,Cluster IV,2976.420463
TCGA.CW.5591.01,Cluster IV,2574.382035
TCGA.CW.6087.01,Cluster IV,3685.629043
TCGA.CW.6088.01,Cluster IV,2673.867124
TCGA.CW.6090.01,Cluster IV,3116.394861
TCGA.CW.6093.01,Cluster IV,2748.721739
TCGA.CW.6097.01,Cluster IV,3479.988616
TCGA.CZ.4853.01,Cluster IV,2886.761956
TCGA.CZ.4854.01,Cluster IV,2900.607412
TCGA.CZ.4856.01,Cluster IV,2993.654305
TCGA.CZ.4857.01,Cluster IV,2955.219494
TCGA.CZ.4858.01,Cluster IV,2899.49879
TCGA.CZ.4859.01,Cluster IV,2543.906134
TCGA.CZ.4860.01,Cluster IV,2893.650645
TCGA.CZ.4861.01,Cluster IV,3412.826658
TCGA.CZ.4862.01,Cluster IV,3321.710371
TCGA.CZ.4863.01,Cluster IV,3294.572724
TCGA.CZ.4864.01,Cluster IV,3282.087885
TCGA.CZ.4865.01,Cluster IV,3167.930432
TCGA.CZ.5451.01,Cluster IV,3009.160068
TCGA.CZ.5453.01,Cluster IV,2605.581297
TCGA.CZ.5454.01,Cluster IV,3286.965049
