ID,Cluster,IFNG
TCGA.VP.A875.01,Cluster I,2.367553478
TCGA.37.5819.01,Cluster II,8.626266566
TCGA.13.1410.01,Cluster II,6.484321229
TCGA.BB.7863.01,Cluster III,7.214324361
TCGA.OL.A5RW.01,Cluster II,7.139253179
TCGA.CV.7434.01,Cluster III,9.473704606
TCGA.DS.A1O9.01,Cluster III,12.10166589
TCGA.CW.6093.01,Cluster IV,7.137388943
TCGA.BR.6565.01,Cluster II,9.859756036
TCGA.31.1959.01,Cluster IV,6.259446959
TCGA.AA.3506.01,Cluster II,7.723435122
TCGA.CU.A0YN.01,Cluster III,6.734821319
TCGA.BP.5168.01,Cluster IV,3.412115527
TCGA.CH.5765.01,Cluster I,5.133530027
TCGA.BG.A0LX.01,Cluster II,8.309666784
TCGA.E7.A5KE.01,Cluster I,1.549470155
TCGA.AX.A05Y.01,Cluster II,NA
TCGA.AQ.A04H.01,Cluster II,5.526621724
TCGA.QG.A5YW.01,Cluster II,8.189884074
TCGA.EB.A550.01,Cluster III,6.171792836
TCGA.G6.A8L8.01,Cluster IV,6.570695514
TCGA.85.A4QQ.01,Cluster III,7.715714297
TCGA.CS.6668.01,Cluster I,0.559788852
TCGA.24.1469.01,Cluster II,7.6675441
TCGA.BP.4969.01,Cluster IV,7.599396852
TCGA.F7.A50I.01,Cluster III,9.812443163
TCGA.CM.6163.01,Cluster II,7.570313927
TCGA.FG.A4MT.02,Cluster I,1.138788463
TCGA.AP.A0LO.01,Cluster II,6.584121402
TCGA.ZS.A9CE.01,Cluster I,2.138140571
TCGA.2Y.A9H2.01,Cluster I,7.21854591
TCGA.EJ.5515.01,Cluster I,6.543256516
TCGA.AJ.A3BD.01,Cluster II,9.731950689
TCGA.KK.A59Y.01,Cluster I,6.073473203
TCGA.24.2293.01,Cluster IV,4.698203633
TCGA.49.4506.01,Cluster III,10.30691813
TCGA.37.4141.01,Cluster II,9.475427693
TCGA.46.3768.01,Cluster III,6.032827524
TCGA.B5.A0K9.01,Cluster II,7.257807682
TCGA.FY.A3NM.01,Cluster I,2.243881743
TCGA.SA.A6C2.01,Cluster I,2.177604811
TCGA.B0.4845.01,Cluster IV,6.659954281
TCGA.09.1673.01,Cluster II,NA
TCGA.D5.6541.01,Cluster II,9.86434871
TCGA.CS.4944.01,Cluster I,0.594592394
TCGA.2G.AAKH.01,Cluster II,9.780608411
TCGA.AX.A3G6.01,Cluster II,2.871709343
TCGA.55.8506.01,Cluster II,8.968687952
TCGA.C5.A8XI.01,Cluster III,10.18351577
TCGA.3C.AALJ.01,Cluster II,8.087675302
TCGA.E2.A1L6.01,Cluster IV,6.047392883
TCGA.HC.A9TH.01,Cluster II,8.225642472
TCGA.B6.A0RP.01,Cluster IV,7.151866775
TCGA.EB.A44R.06,Cluster II,8.80751622
TCGA.BH.A1F5.01,Cluster II,2.45594082
TCGA.MX.A666.01,Cluster II,NA
TCGA.XF.A9T6.01,Cluster III,6.916060817
TCGA.E6.A1M0.01,Cluster II,8.614067371
TCGA.S9.A6WD.01,Cluster I,1.533596164
TCGA.DE.A4MA.01,Cluster I,5.680821552
TCGA.HD.8635.01,Cluster III,7.452795378
TCGA.BH.A1FL.01,Cluster II,5.843583415
TCGA.BP.4327.01,Cluster IV,7.50664398
TCGA.HT.A4DS.01,Cluster I,5.680909957
TCGA.E9.A1R2.01,Cluster II,7.952955518
TCGA.97.8171.01,Cluster I,2.488778293
TCGA.AO.A12A.01,Cluster IV,6.394913311
TCGA.DB.5280.01,Cluster I,1.507363923
TCGA.FP.8209.01,Cluster IV,6.464172492
TCGA.X7.A8DD.01,Cluster II,6.000073358
TCGA.77.7335.01,Cluster IV,12.19587157
TCGA.CN.4740.01,Cluster IV,9.628081596
TCGA.22.1002.01,Cluster IV,6.557125817
TCGA.DU.A7TB.01,Cluster I,0.510335286
TCGA.BH.A0HP.01,Cluster IV,8.351471408
TCGA.90.6837.01,Cluster III,8.313698339
TCGA.DA.A1I4.06,Cluster IV,5.528893927
TCGA.Q1.A6DW.01,Cluster III,7.113405159
TCGA.AC.A2FF.01,Cluster IV,7.894806236
TCGA.A2.A0SY.01,Cluster IV,8.134351772
TCGA.61.1743.01,Cluster II,NA
TCGA.14.1829.01,Cluster II,5.482594572
TCGA.BD.A2L6.01,Cluster I,6.674400429
TCGA.DA.A95Z.06,Cluster II,7.109429841
TCGA.IR.A3LC.01,Cluster III,6.190470863
TCGA.ZF.AA5N.01,Cluster III,6.225227383
TCGA.AA.3509.01,Cluster II,7.361391715
TCGA.A6.6650.01,Cluster II,5.982087755
TCGA.39.5036.01,Cluster III,8.16215913
TCGA.GV.A3JW.01,Cluster I,1.660095152
TCGA.CQ.7071.01,Cluster III,10.90077184
TCGA.BH.A18P.01,Cluster II,9.677795154
TCGA.43.2576.01,Cluster IV,9.841272797
TCGA.EJ.5511.01,Cluster II,2.605145792
TCGA.UB.AA0V.01,Cluster IV,6.004944221
TCGA.55.1596.01,Cluster II,8.050707408
TCGA.55.8203.01,Cluster IV,9.597835199
TCGA.BH.A0EA.01,Cluster IV,2.612170627
TCGA.71.6725.01,Cluster I,2.463049463
TCGA.FV.A3I1.01,Cluster I,7.9307628
TCGA.A8.A09W.01,Cluster II,6.444241934
TCGA.B6.A0IP.01,Cluster II,5.843012841
TCGA.EE.A2GB.06,Cluster II,7.711609115
TCGA.EJ.7782.01,Cluster I,6.582359665
TCGA.EM.A2CK.01,Cluster I,5.090416262
TCGA.BR.8588.01,Cluster IV,7.750049875
TCGA.BH.A0BS.01,Cluster II,4.409474109
TCGA.ED.A7PY.01,Cluster I,5.769039695
TCGA.AO.A1KR.01,Cluster II,8.494656289
TCGA.BJ.A3EZ.01,Cluster IV,6.539007053
TCGA.BJ.A45H.01,Cluster IV,7.605411842
TCGA.D7.8579.01,Cluster IV,NA
TCGA.A7.A3RF.01,Cluster II,4.493618471
TCGA.CV.5971.01,Cluster IV,9.333255266
TCGA.EJ.5518.01,Cluster IV,6.684355145
TCGA.EL.A3T3.01,Cluster IV,5.548073512
TCGA.D8.A27W.01,Cluster II,5.922351502
TCGA.ZF.AA53.01,Cluster III,10.49277518
TCGA.EY.A2ON.01,Cluster II,3.198977829
TCGA.BB.7872.01,Cluster III,10.77784782
TCGA.E2.A106.01,Cluster II,4.948545872
TCGA.XF.A9SL.01,Cluster IV,6.766514498
TCGA.AD.6888.01,Cluster II,5.120547787
TCGA.2G.AAGG.01,Cluster IV,9.02693017
TCGA.CQ.A4CH.01,Cluster III,5.514816183
TCGA.CH.5741.01,Cluster I,2.462696769
TCGA.QR.A70O.01,Cluster I,2.265479427
TCGA.DU.A7T8.01,Cluster I,2.479145594
TCGA.BP.4976.01,Cluster IV,5.961142226
TCGA.DU.5854.01,Cluster I,1.88378297
TCGA.BJ.A45G.01,Cluster IV,4.798574259
TCGA.EB.A24D.01,Cluster II,7.674353908
TCGA.VQ.A8PU.01,Cluster II,3.706342534
TCGA.FS.A4F9.06,Cluster II,4.719587704
TCGA.CV.5970.01,Cluster III,8.404944044
TCGA.BJ.A0Z2.01,Cluster I,6.359366061
TCGA.AA.3542.01,Cluster II,NA
TCGA.QR.A70N.01,Cluster IV,5.839317101
TCGA.A7.A0DC.01,Cluster I,0.656856289
TCGA.GM.A2DK.01,Cluster IV,2.945124399
TCGA.B0.5402.01,Cluster IV,9.227355797
TCGA.YL.A8HL.01,Cluster I,5.17169606
TCGA.W2.A7HA.01,Cluster I,2.5710557
TCGA.YL.A8HK.01,Cluster IV,7.209252517
TCGA.69.7980.01,Cluster IV,10.1570002
TCGA.06.5418.01,Cluster III,2.884555886
TCGA.B6.A0IK.01,Cluster II,7.778406558
TCGA.FD.A3B3.01,Cluster III,11.30857053
TCGA.KK.A7B4.01,Cluster II,7.229169594
TCGA.E2.A15P.01,Cluster IV,6.400795631
TCGA.85.7696.01,Cluster III,7.685288259
TCGA.EM.A3FM.01,Cluster IV,5.614874767
TCGA.FY.A4B0.01,Cluster IV,6.078650404
TCGA.HC.7230.01,Cluster I,2.709506742
TCGA.A4.8630.01,Cluster I,2.238041804
TCGA.FJ.A3ZF.01,Cluster I,2.071231766
TCGA.O9.A75Z.01,Cluster I,4.971910789
TCGA.CC.A5UE.01,Cluster I,5.10089094
TCGA.99.8033.01,Cluster II,10.96851156
TCGA.A8.A0A9.01,Cluster II,7.308748167
TCGA.CL.5918.01,Cluster II,6.909573042
TCGA.A6.2671.01,Cluster II,6.953447733
TCGA.FG.A4MX.01,Cluster I,0.688604377
TCGA.56.7582.01,Cluster III,8.89133102
TCGA.EL.A4KD.01,Cluster IV,5.440326608
TCGA.DA.A3F3.06,Cluster I,6.848690925
TCGA.F7.A61V.01,Cluster III,7.369350165
TCGA.CN.A63U.01,Cluster III,4.872078444
TCGA.B6.A1KN.01,Cluster II,6.680815433
TCGA.W9.A837.01,Cluster I,0.549831434
TCGA.BH.A0B3.01,Cluster II,9.9644182
TCGA.CQ.6225.01,Cluster III,1.950154996
TCGA.DK.AA6W.01,Cluster II,7.456618059
TCGA.HT.A616.01,Cluster I,0.513328049
TCGA.BH.A0C3.01,Cluster IV,7.949586782
TCGA.S7.A7WU.01,Cluster I,1.966074235
TCGA.AA.3663.01,Cluster II,7.255711005
TCGA.D5.6927.01,Cluster III,9.482561337
TCGA.AA.3514.01,Cluster II,NA
TCGA.DK.AA6U.01,Cluster II,5.99674563
TCGA.D8.A1XZ.01,Cluster II,7.917029005
TCGA.GN.A265.06,Cluster IV,10.54687612
TCGA.HC.7212.01,Cluster I,5.322519236
TCGA.EL.A3H1.01,Cluster IV,5.017632734
TCGA.YJ.A8SW.01,Cluster I,5.160377699
TCGA.D5.6534.01,Cluster IV,9.297965682
TCGA.MT.A7BN.01,Cluster II,9.142808206
TCGA.TQ.A8XE.01,Cluster I,0.480064684
TCGA.61.2000.01,Cluster II,7.269826055
TCGA.EJ.A65M.01,Cluster I,6.69695919
TCGA.BL.A13I.01,Cluster IV,7.643713901
TCGA.FD.A6TH.01,Cluster II,6.508144441
TCGA.A1.A0SF.01,Cluster IV,8.085492636
TCGA.HU.8243.01,Cluster III,6.015848678
TCGA.A2.A0SV.01,Cluster II,3.202726501
TCGA.J4.A6M7.01,Cluster I,2.507530971
TCGA.CR.7382.01,Cluster III,11.177012
TCGA.13.1506.01,Cluster II,NA
TCGA.05.4427.01,Cluster IV,9.02639557
TCGA.QR.A70D.01,Cluster IV,5.088815882
TCGA.85.7950.01,Cluster III,10.63977689
TCGA.L5.A8NT.01,Cluster IV,NA
TCGA.AY.A8YK.01,Cluster II,2.230153797
TCGA.C5.A3HF.01,Cluster II,8.723599593
TCGA.DK.A3IS.01,Cluster I,6.918220699
TCGA.VS.A94X.01,Cluster III,9.37288284
TCGA.FV.A3R3.01,Cluster IV,5.439021851
TCGA.13.1507.01,Cluster II,9.613110989
TCGA.59.2355.01,Cluster II,8.270073569
TCGA.D8.A1XU.01,Cluster IV,6.070997895
TCGA.BG.A0W2.01,Cluster II,6.936608728
TCGA.TM.A7CF.01,Cluster I,0.544335179
TCGA.86.8281.01,Cluster IV,6.774668287
TCGA.E1.A7YM.01,Cluster I,1.007264963
TCGA.25.1631.01,Cluster II,NA
TCGA.AC.A8OQ.01,Cluster IV,9.08228363
TCGA.CW.5580.01,Cluster IV,5.862345094
TCGA.KR.A7K0.01,Cluster I,5.579894961
TCGA.DD.A3A4.01,Cluster I,1.95983087
TCGA.DH.A7UU.01,Cluster I,0.667240386
TCGA.CV.7100.01,Cluster III,11.47079147
TCGA.DK.A1A3.01,Cluster II,8.623681131
TCGA.BH.A18I.01,Cluster IV,9.338110665
TCGA.BQ.7053.01,Cluster I,6.021334984
TCGA.BH.A0BL.01,Cluster IV,10.88092115
TCGA.J7.6720.01,Cluster I,5.466010572
TCGA.IA.A83V.01,Cluster IV,6.735102553
TCGA.06.5413.01,Cluster III,5.371519162
TCGA.AJ.A3OK.01,Cluster IV,7.345037128
TCGA.98.8023.01,Cluster III,10.28108855
TCGA.R6.A6Y2.01,Cluster IV,6.265055579
TCGA.AZ.6598.01,Cluster II,7.580286238
TCGA.AH.6903.01,Cluster II,4.073634153
TCGA.A7.A26J.01,Cluster IV,6.050491817
TCGA.86.8668.01,Cluster IV,8.22762025
TCGA.CV.5440.01,Cluster III,7.788534115
TCGA.A8.A07P.01,Cluster II,2.994539337
TCGA.CG.5726.01,Cluster II,6.502159556
TCGA.55.7907.01,Cluster IV,9.860124682
TCGA.DD.AACS.01,Cluster I,2.351244682
TCGA.53.7624.01,Cluster II,10.62529956
TCGA.SN.A6IS.01,Cluster II,8.987427049
TCGA.BT.A3PH.01,Cluster II,1.891086233
TCGA.EA.A3HR.01,Cluster III,6.660845138
TCGA.F7.A622.01,Cluster III,7.057583474
TCGA.CC.A7IE.01,Cluster II,8.834182675
TCGA.ZS.A9CD.01,Cluster I,6.629912577
TCGA.66.2734.01,Cluster III,6.097880326
TCGA.29.1691.01,Cluster II,7.407260381
TCGA.EO.A3KW.01,Cluster II,7.786557968
TCGA.D7.5578.01,Cluster IV,8.335361109
TCGA.YL.A8HJ.01,Cluster IV,6.468038611
TCGA.OL.A66L.01,Cluster IV,7.58056396
TCGA.EL.A4K9.01,Cluster IV,5.178179654
TCGA.64.1680.01,Cluster I,7.527154244
TCGA.62.A46P.01,Cluster II,6.425956884
TCGA.XF.A9SK.01,Cluster III,8.14802492
TCGA.D7.6815.01,Cluster II,5.286464559
TCGA.DH.A7US.01,Cluster I,0.649285348
TCGA.AJ.A3BK.01,Cluster II,8.728025419
TCGA.DU.7302.01,Cluster I,1.311154579
TCGA.DD.AAW3.01,Cluster I,4.956637661
TCGA.VS.A8EH.01,Cluster I,6.355533756
TCGA.A5.A0R9.01,Cluster II,7.619965796
TCGA.63.A5MM.01,Cluster III,11.128435
TCGA.DD.A39V.01,Cluster I,9.190201744
TCGA.E9.A1NA.01,Cluster II,5.577183193
TCGA.ET.A2MX.01,Cluster I,3.894923093
TCGA.DD.AAD8.01,Cluster I,6.239117475
TCGA.EM.A2CO.01,Cluster I,3.387265018
TCGA.EE.A20C.06,Cluster I,1.916081948
TCGA.PG.A916.01,Cluster II,6.503760426
TCGA.CQ.6228.01,Cluster III,4.74183912
TCGA.XR.A8TC.01,Cluster I,2.337687445
TCGA.NH.A8F7.01,Cluster II,4.59376643
TCGA.56.6546.01,Cluster IV,10.72563989
TCGA.41.2571.01,Cluster II,1.477325501
TCGA.TP.A8TV.01,Cluster I,2.305252024
TCGA.YU.A90W.01,Cluster II,8.305946336
TCGA.F5.6571.01,Cluster II,8.202549982
TCGA.BA.A6DD.01,Cluster III,10.71369683
TCGA.FE.A233.01,Cluster I,4.57893459
TCGA.55.8097.01,Cluster IV,7.165525833
TCGA.ZG.A8QZ.01,Cluster IV,7.791235868
TCGA.S9.A7IQ.01,Cluster I,0.409114422
TCGA.A7.A6VW.01,Cluster II,6.497891985
TCGA.QR.A70E.01,Cluster I,2.039810744
TCGA.LN.A5U5.01,Cluster III,7.232398188
TCGA.B0.4713.01,Cluster IV,8.689505102
TCGA.77.7139.01,Cluster III,7.938969341
TCGA.CZ.5459.01,Cluster IV,9.315199843
TCGA.TM.A7CF.02,Cluster I,0.75723531
TCGA.EB.A299.01,Cluster II,8.020186558
TCGA.A8.A084.01,Cluster II,2.89771678
TCGA.C5.A1BJ.01,Cluster III,8.234967816
TCGA.BP.4776.01,Cluster IV,8.266799243
TCGA.VP.A876.01,Cluster I,6.626223586
TCGA.EI.6884.01,Cluster II,7.790636465
TCGA.DK.A3X2.01,Cluster I,3.982095701
TCGA.EP.A2KC.01,Cluster I,6.74438861
TCGA.AA.A01C.01,Cluster II,7.217863044
TCGA.D6.8569.01,Cluster III,9.259866146
TCGA.09.1669.01,Cluster II,8.250263865
TCGA.CJ.4912.01,Cluster IV,6.687702864
TCGA.DU.5870.01,Cluster I,1.284327287
TCGA.A8.A0AD.01,Cluster IV,5.137001143
TCGA.B6.A0I1.01,Cluster II,5.396531581
TCGA.NH.A6GB.01,Cluster II,7.737659585
TCGA.55.6983.01,Cluster IV,7.815286519
TCGA.IN.A7NR.01,Cluster III,NA
TCGA.A7.A0DB.01,Cluster IV,2.588873622
TCGA.EW.A1PF.01,Cluster IV,6.313459622
TCGA.CV.7180.01,Cluster III,7.913193144
TCGA.EJ.A46D.01,Cluster I,2.379333525
TCGA.A8.A08Z.01,Cluster IV,2.824796643
TCGA.A3.A6NI.01,Cluster IV,7.180723707
TCGA.CG.4442.01,Cluster III,8.775966432
TCGA.A2.A0T6.01,Cluster IV,8.102154627
TCGA.D1.A15Z.01,Cluster II,6.685544798
TCGA.EL.A4JV.01,Cluster IV,4.563382056
TCGA.05.4425.01,Cluster IV,10.20330364
TCGA.MV.A51V.01,Cluster II,4.577168222
TCGA.CH.5788.01,Cluster I,2.660865381
TCGA.AC.A3QQ.01,Cluster II,5.758939048
TCGA.GN.A8LL.06,Cluster I,4.092413485
TCGA.2H.A9GN.01,Cluster II,6.513861269
TCGA.CW.6097.01,Cluster IV,9.616954141
TCGA.HZ.7289.01,Cluster II,1.870848976
TCGA.HU.A4H3.01,Cluster II,8.534737731
TCGA.DD.A4NH.01,Cluster II,5.687571181
TCGA.5U.AB0F.01,Cluster II,6.137595576
TCGA.19.1390.01,Cluster I,5.142583436
TCGA.13.0893.01,Cluster II,8.088973409
TCGA.BH.A0HF.01,Cluster IV,7.421330207
TCGA.BS.A0U8.01,Cluster II,7.257371288
TCGA.SQ.A6I6.01,Cluster I,1.118864972
TCGA.AZ.6606.01,Cluster II,5.933884916
TCGA.D8.A1XO.01,Cluster IV,6.832049886
TCGA.QR.A6H0.01,Cluster IV,5.046159713
TCGA.BP.5192.01,Cluster IV,7.189635766
TCGA.TQ.A7RV.01,Cluster I,0.58810461
TCGA.AO.A0JB.01,Cluster II,7.307949357
TCGA.DJ.A2PU.01,Cluster IV,4.458044125
TCGA.JL.A3YW.01,Cluster IV,10.05551406
TCGA.A8.A08J.01,Cluster II,6.272417674
TCGA.86.7713.01,Cluster II,7.011477831
TCGA.B0.4827.01,Cluster IV,9.632447229
TCGA.A2.A3XX.01,Cluster II,7.709469836
TCGA.XE.AAOL.01,Cluster II,8.550732708
TCGA.06.0750.01,Cluster IV,3.342793104
TCGA.A3.3387.01,Cluster IV,7.7110096
TCGA.A3.3317.01,Cluster IV,9.459232953
TCGA.G7.A4TM.01,Cluster I,2.395651184
TCGA.DD.A3A8.01,Cluster I,2.851854324
TCGA.GD.A6C6.01,Cluster II,5.46458878
TCGA.A3.3362.01,Cluster IV,6.933424748
TCGA.FV.A4ZP.01,Cluster I,6.977473712
TCGA.AZ.6608.01,Cluster II,4.910180124
TCGA.ER.A3EV.06,Cluster II,7.868320153
TCGA.26.5135.01,Cluster III,2.327256073
TCGA.P5.A737.01,Cluster I,1.431078397
TCGA.DW.5560.01,Cluster I,5.280691128
TCGA.56.5897.01,Cluster III,8.552849464
TCGA.55.7574.01,Cluster IV,8.789040528
TCGA.85.8276.01,Cluster III,10.12450981
TCGA.CV.7253.01,Cluster III,3.407562794
TCGA.86.8073.01,Cluster IV,7.742747969
TCGA.D1.A0ZQ.01,Cluster II,6.475924071
TCGA.EJ.8469.01,Cluster I,6.101509276
TCGA.2G.AAHG.01,Cluster II,8.012751444
TCGA.EJ.A46B.01,Cluster I,2.270911624
TCGA.JY.A93F.01,Cluster III,6.281459713
TCGA.XV.AB01.06,Cluster II,6.059219923
TCGA.EM.A3OA.01,Cluster I,5.151963969
TCGA.FD.A3B4.01,Cluster III,9.758354865
TCGA.39.5024.01,Cluster III,8.662643915
TCGA.22.4591.01,Cluster III,7.927365335
TCGA.E2.A1LK.01,Cluster II,5.73770135
TCGA.EE.A182.06,Cluster II,2.391664425
TCGA.BR.8683.01,Cluster IV,8.367374513
TCGA.CJ.4902.01,Cluster IV,9.250546843
TCGA.AP.A0LE.01,Cluster II,6.438898886
TCGA.PL.A8LY.01,Cluster IV,5.620688522
TCGA.12.1597.01,Cluster I,1.786123276
TCGA.KS.A4I7.01,Cluster IV,6.612622397
TCGA.B0.5690.01,Cluster IV,8.030561915
TCGA.AG.3591.01,Cluster II,6.143241534
TCGA.E2.A155.01,Cluster II,4.907442662
TCGA.P4.AAVK.01,Cluster I,2.660046054
TCGA.CV.7433.01,Cluster III,11.91661345
TCGA.UB.A7MB.01,Cluster I,2.718558332
TCGA.C5.A7CL.01,Cluster III,8.350395577
TCGA.WB.A81I.01,Cluster I,1.351660924
TCGA.H4.A2HQ.01,Cluster II,7.371876675
TCGA.A3.3313.01,Cluster IV,6.420755021
TCGA.49.4488.01,Cluster II,9.329312996
TCGA.DD.AAC9.01,Cluster II,6.212821789
TCGA.V1.A9O7.01,Cluster IV,6.907247419
TCGA.XG.A823.01,Cluster IV,6.187875387
TCGA.XN.A8T5.01,Cluster IV,7.232999076
TCGA.EJ.5532.01,Cluster I,2.715696274
TCGA.FU.A3TX.01,Cluster II,8.775446261
TCGA.CV.A6K1.01,Cluster III,7.796076236
TCGA.MU.A8JM.01,Cluster III,7.796837516
TCGA.B3.3926.01,Cluster I,5.045595292
TCGA.A8.A09E.01,Cluster II,6.503653498
TCGA.B8.4619.01,Cluster IV,2.861562959
TCGA.D5.6531.01,Cluster II,9.375425584
TCGA.XJ.A83G.01,Cluster I,2.576365455
TCGA.J4.A67O.01,Cluster IV,6.478520562
TCGA.G9.6338.01,Cluster IV,2.490879272
TCGA.AK.3425.01,Cluster IV,10.40826105
TCGA.HZ.8636.01,Cluster IV,7.38386507
TCGA.P3.A6T7.01,Cluster III,9.502586984
TCGA.77.7141.01,Cluster III,8.108578966
TCGA.B0.5094.01,Cluster IV,7.95590888
TCGA.BC.A10X.01,Cluster IV,2.813761579
TCGA.FG.7634.01,Cluster I,2.303851707
TCGA.EA.A5ZE.01,Cluster III,9.141514017
TCGA.E2.A105.01,Cluster II,5.299339662
TCGA.LN.A8I1.01,Cluster III,8.900340079
TCGA.DB.A75L.01,Cluster I,0.64208883
TCGA.EM.A2P0.01,Cluster IV,5.286590864
TCGA.IM.A41Y.01,Cluster I,4.050572388
TCGA.BC.A10W.01,Cluster I,5.672641656
TCGA.NK.A5CX.01,Cluster III,10.58582395
TCGA.A1.A0SP.01,Cluster III,7.164092662
TCGA.D1.A165.01,Cluster II,5.572417988
TCGA.EJ.A7NG.01,Cluster IV,5.00596568
TCGA.AF.6136.01,Cluster II,2.54687064
TCGA.B0.5117.01,Cluster IV,5.597446425
TCGA.DU.7007.01,Cluster IV,4.509925107
TCGA.36.1569.01,Cluster IV,8.278221288
TCGA.A6.2675.01,Cluster IV,7.692660372
TCGA.A3.A8OU.01,Cluster IV,7.455666469
TCGA.G9.6362.01,Cluster II,3.041625851
TCGA.BC.A5W4.01,Cluster I,2.819223659
TCGA.F9.A7Q0.01,Cluster I,6.266757584
TCGA.ET.A40P.01,Cluster IV,5.85649962
TCGA.ZG.A9LM.01,Cluster II,7.42871784
TCGA.FC.7708.01,Cluster IV,5.619336941
TCGA.EU.5907.01,Cluster IV,6.933051753
TCGA.R6.A6XG.01,Cluster II,NA
TCGA.05.4382.01,Cluster IV,9.345517215
TCGA.FD.A3B7.01,Cluster III,11.16444156
TCGA.FI.A2D0.01,Cluster II,6.298723405
TCGA.HT.7882.01,Cluster IV,5.612290558
TCGA.56.7731.01,Cluster IV,6.764177063
TCGA.BH.A18T.01,Cluster II,7.322054011
TCGA.91.6830.01,Cluster IV,9.678252489
TCGA.JY.A6FG.01,Cluster III,6.187248309
TCGA.CV.7430.01,Cluster III,4.909517179
TCGA.44.2662.01,Cluster III,7.797807471
TCGA.AG.4022.01,Cluster II,8.409376111
TCGA.68.A59I.01,Cluster IV,7.583892088
TCGA.27.1837.01,Cluster III,3.292263065
TCGA.05.4424.01,Cluster IV,7.879988765
TCGA.BP.4158.01,Cluster IV,8.174534746
TCGA.E2.A15C.01,Cluster IV,6.736649003
TCGA.LG.A9QC.01,Cluster I,2.48966015
TCGA.55.6985.01,Cluster IV,10.34388354
TCGA.AN.A0XW.01,Cluster IV,11.44267656
TCGA.BB.4228.01,Cluster III,9.156214583
TCGA.DF.A2L0.01,Cluster I,2.7520287
TCGA.EJ.5512.01,Cluster I,2.876946572
TCGA.DU.6399.01,Cluster I,0.713916584
TCGA.RW.A68D.01,Cluster I,1.717902241
TCGA.WB.A81F.01,Cluster I,2.641878486
TCGA.95.A4VP.01,Cluster IV,8.423074321
TCGA.FS.A1ZA.06,Cluster II,9.2691424
TCGA.DJ.A3UM.01,Cluster IV,4.287313571
TCGA.DD.AACV.01,Cluster I,2.731223456
TCGA.E9.A1N5.01,Cluster IV,8.396211376
TCGA.DK.AA71.01,Cluster II,7.574888821
TCGA.66.2742.01,Cluster III,8.148854728
TCGA.50.5932.01,Cluster I,5.9478022
TCGA.4Z.AA7Y.01,Cluster III,2.098229367
TCGA.E2.A14Q.01,Cluster II,7.011883261
TCGA.V1.A9OY.01,Cluster II,2.919007069
TCGA.A6.A5ZU.01,Cluster II,7.171893882
TCGA.PG.A6IB.01,Cluster II,10.48542835
TCGA.66.2800.01,Cluster III,7.474283648
TCGA.55.1594.01,Cluster II,9.071169085
TCGA.63.A5MT.01,Cluster III,3.276323657
TCGA.2G.AAGN.01,Cluster II,7.906685624
TCGA.BR.4201.01,Cluster IV,9.457746129
TCGA.56.5898.01,Cluster III,8.099062212
TCGA.IG.A3YA.01,Cluster IV,6.697954483
TCGA.E2.A1IL.01,Cluster IV,7.189733798
TCGA.D8.A146.01,Cluster IV,6.070061296
TCGA.D8.A1XG.01,Cluster II,2.526564934
TCGA.G4.6627.01,Cluster IV,8.229925761
TCGA.5P.A9K2.01,Cluster I,4.186495577
TCGA.LP.A4AV.01,Cluster II,10.25104621
TCGA.63.A5MU.01,Cluster III,6.788397426
TCGA.IH.A3EA.01,Cluster II,2.135221578
TCGA.B9.4116.01,Cluster II,6.445241777
TCGA.BK.A0CC.01,Cluster III,NA
TCGA.23.1023.01,Cluster II,8.378072878
TCGA.WE.A8ZT.06,Cluster II,4.956223094
TCGA.2Y.A9GS.01,Cluster I,7.626847377
TCGA.D1.A17R.01,Cluster II,NA
TCGA.5U.AB0D.01,Cluster II,9.780352939
TCGA.EM.A3FR.01,Cluster I,5.668371212
TCGA.BA.A4IH.01,Cluster III,9.984594497
TCGA.MI.A75G.01,Cluster I,5.158112006
TCGA.39.5034.01,Cluster IV,7.681983326
TCGA.DD.A4NQ.01,Cluster I,6.329146819
TCGA.EE.A20I.06,Cluster II,8.215909599
TCGA.HW.7495.01,Cluster I,0.460719149
TCGA.A8.A08T.01,Cluster II,5.014404218
TCGA.AC.A62X.01,Cluster II,2.974061101
TCGA.A3.A8CQ.01,Cluster IV,7.230392964
TCGA.HU.A4H2.01,Cluster II,8.605071914
TCGA.D8.A27I.01,Cluster IV,7.123214824
TCGA.AK.3458.01,Cluster I,8.617512941
TCGA.DJ.A3VM.01,Cluster IV,4.695427779
TCGA.DD.AAE6.01,Cluster I,1.52018838
TCGA.VP.A87D.01,Cluster I,2.566908473
TCGA.ET.A25R.01,Cluster IV,5.318536803
TCGA.05.4426.01,Cluster IV,7.106707888
TCGA.44.7672.01,Cluster IV,10.08058881
TCGA.BF.AAOX.01,Cluster II,5.432949832
TCGA.29.1694.01,Cluster II,5.258520432
TCGA.CR.7369.01,Cluster III,5.759405559
TCGA.DK.A1A7.01,Cluster II,2.403154013
TCGA.AX.A0J0.01,Cluster II,8.18863526
TCGA.HC.8259.01,Cluster I,5.955403097
TCGA.BH.A0HI.01,Cluster IV,6.26096417
TCGA.QH.A6X5.01,Cluster I,1.229102938
TCGA.DE.A7U5.01,Cluster IV,9.245187318
TCGA.BR.A4QL.01,Cluster II,7.524557699
TCGA.SX.A71S.01,Cluster I,2.19757655
